reaction_id,reaction_name,subsystem,baseline_flux_rich,baseline_biomass_rich,ko_status,biomass_KO_rich,rel_biomass,drop_in_biomass,essential,is_essential_rich,biomass_KO_TME,is_essential_TME,baseline_biomass_TME,baseline_flux_TME,essentiality_class
MAR01043,12-HPETE hydroxymutase,Arachidonic acid metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR02568,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02563,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02562,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02580,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02579,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02578,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02577,,Omega-3 fatty acid metabolism,-0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0005209353354822,non_essential
MAR02576,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02574,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00998,,Arachidonic acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR00997,,Arachidonic acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02571,,Omega-3 fatty acid metabolism,-0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0005209353354822,non_essential
MAR02570,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01042,Hepoxilin B3 hydrolase,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02423,,Omega-6 fatty acid metabolism,0.0124808256862279,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0124808256862279,non_essential
MAR02393,,Omega-6 fatty acid metabolism,0.0001057339929898,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0001057339929898,non_essential
MAR00365,,Fatty acid activation (cytosolic),0.0601779597538786,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0601779597538788,non_essential
MAR00357,,Fatty acid activation (cytosolic),0.0003234552283185,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0003234552283185,non_essential
MAR00437,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00433,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00429,,Fatty acid activation (cytosolic),1.0824339719869782e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.0824339719869782e-05,non_essential
MAR00425,,Fatty acid activation (cytosolic),0.0001152705206316,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0001152705206316,non_essential
MAR00421,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00417,,Fatty acid activation (cytosolic),0.0154271342619837,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0154271342619838,non_essential
MAR02552,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02466,,Linoleate metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR00389,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00385,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00381,,Fatty acid activation (cytosolic),2.3141078399074756e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.314107839907476e-05,non_essential
MAR00377,,Fatty acid activation (cytosolic),0.0024407393712757,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0024407393712757,non_essential
MAR00373,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR00369,,Fatty acid activation (cytosolic),2.326363301279818e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05,non_essential
MAR02470,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02469,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02561,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02560,,Omega-3 fatty acid metabolism,-0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0005209353354822,non_essential
MAR02557,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02551,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02465,,Linoleate metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02464,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02463,,Linoleate metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR00933,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00932,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02458,,Linoleate metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR02457,,Linoleate metabolism,0.002879814302182,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.002879814302182,non_essential
MAR02456,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02455,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02441,,Linoleate metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02440,Linoleate:oxygen 13-oxidoreductase,Linoleate metabolism,0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.001,non_essential
MAR02426,,Omega-6 fatty acid metabolism,0.0124808256862279,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0124808256862279,non_essential
MAR02586,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00940,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00939,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00938,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00937,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00936,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00935,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02573,,Omega-3 fatty acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02572,,Omega-3 fatty acid metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR00931,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR02430,,Omega-6 fatty acid metabolism,0.0124808256862279,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0124808256862279,non_essential
MAR02428,,Omega-6 fatty acid metabolism,0.0124808256862279,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0124808256862279,non_essential
MAR02587,,Omega-3 fatty acid metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01072,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01071,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01070,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01069,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01068,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01067,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01134,,Leukotriene metabolism,0.0002283901108221,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002283901108221,non_essential
MAR01133,,Leukotriene metabolism,-0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0005209353354822,non_essential
MAR01154,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01153,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01152,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01063,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01150,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01149,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01124,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01123,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01146,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01142,,Leukotriene metabolism,-0.0002283901108221,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002283901108221,non_essential
MAR01140,,Leukotriene metabolism,0.0002283901108221,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002283901108221,non_essential
MAR01139,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01138,"(6Z,8E,10E,14Z)-(5S,12R)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (20-hydroxylating)",Leukotriene metabolism,0.0002283901108221,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002283901108221,non_essential
MAR01137,"(6Z,8E,10E,14Z)-(5S,12R)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (20-hydroxylating)",Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01008,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01151,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01202,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01253,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01251,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01249,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01247,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01246,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01241,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01194,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01193,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01234,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01233,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01147,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01231,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01230,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01229,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01066,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01065,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01092,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01091,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01088,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01087,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01080,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate hydrolase",Leukotriene metabolism,0.0012185969967766,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0012185969967766,non_essential
MAR03015,,Arachidonic acid metabolism,0.0015628060064467,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0015628060064467,non_essential
MAR01148,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01232,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01102,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01100,,Leukotriene metabolism,0.0017280908529411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0017280908529411,non_essential
MAR01099,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01098,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01097,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR00944,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00943,,Arachidonic acid metabolism,0.506934876055511,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0651521482765606,non_essential
MAR00979,,Arachidonic acid metabolism,0.0023442090096701,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0023442090096701,non_essential
MAR00973,,Arachidonic acid metabolism,0.0044279503515991,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0044279503515991,non_essential
MAR00971,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00969,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01007,,Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00957,"14,15-EET hydrolase",Arachidonic acid metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
