reaction,flux_rich,flux_TME,delta_flux,log2FC_TME_vs_rich,subsystem
MAR00547,0.0,0.0,0.0,0.0,Pool reactions
MAR00548,0.0,0.0,0.0,0.0,Pool reactions
MAR00549,0.0,0.0,0.0,0.0,Pool reactions
MAR00550,0.0,0.0,0.0,0.0,Pool reactions
MAR00551,0.0,0.0,0.0,0.0,Pool reactions
MAR00552,0.0,0.0,0.0,0.0,Pool reactions
MAR00553,0.0,0.0,0.0,0.0,Pool reactions
MAR00555,0.0,0.0,0.0,0.0,Pool reactions
MAR00556,0.0,0.0,0.0,0.0,Pool reactions
MAR00557,0.0,0.0,0.0,0.0,Pool reactions
MAR00558,0.0,0.0,0.0,0.0,Pool reactions
MAR00559,0.0,0.0,0.0,0.0,Pool reactions
MAR00560,0.0,0.0,0.0,0.0,Pool reactions
MAR00561,0.0,0.0,0.0,0.0,Pool reactions
MAR00685,0.0,0.0,0.0,0.0,Pool reactions
MAR00686,0.0,0.0,0.0,0.0,Pool reactions
MAR00687,0.0,0.0,0.0,0.0,Pool reactions
MAR00688,0.0,0.0,0.0,0.0,Pool reactions
MAR00689,0.0,0.0,0.0,0.0,Pool reactions
MAR00690,0.0,0.0,0.0,0.0,Pool reactions
MAR00691,0.0,0.0,0.0,0.0,Pool reactions
MAR00692,0.0,0.0,0.0,0.0,Pool reactions
MAR01185,0.0,0.0,0.0,0.0,Pool reactions
MAR01227,0.0,0.0,0.0,0.0,Pool reactions
MAR05233,0.0,0.0,0.0,0.0,Pool reactions
MAR05234,0.0,0.0,0.0,0.0,Pool reactions
MAR05238,0.0,0.0,0.0,0.0,Pool reactions
MAR05239,0.0,0.0,0.0,0.0,Pool reactions
MAR05243,0.0,0.0,0.0,0.0,Pool reactions
MAR05244,0.0,0.0,0.0,0.0,Pool reactions
MAR05247,0.0,0.0,0.0,0.0,Pool reactions
MAR05257,0.0,0.0,0.0,0.0,Pool reactions
MAR09022,0.0,0.0,0.0,0.0,Pool reactions
MAR00004,0.0,0.0,0.0,0.0,Transport reactions
MAR00006,0.0,0.0,0.0,0.0,Transport reactions
MAR00007,0.3335379979840592,0.0,-0.3335379979840592,-28.313275891791967,Transport reactions
MAR00008,0.0,0.0,0.0,0.0,Transport reactions
MAR00009,0.0,0.0,0.0,0.0,Transport reactions
MAR00015,-1.2961489798026072e-15,0.0,1.2961489798026072e-15,-1.8699464935795294e-06,Transport reactions
MAR00016,0.0,0.0,0.0,0.0,Transport reactions
MAR00017,0.0,0.0,0.0,0.0,Transport reactions
MAR00018,-0.001,-0.001,0.0,0.0,Transport reactions
MAR00019,0.0080000000000005,0.008,-4.996003610813204e-16,-9.0016284757202e-14,Transport reactions
MAR00155,0.0,0.0,0.0,0.0,Transport reactions
MAR00164,0.0,0.0,0.0,0.0,Transport reactions
MAR00167,0.0,0.0,0.0,0.0,Transport reactions
MAR00170,0.0,0.0,0.0,0.0,Transport reactions
MAR00173,0.0,0.0,0.0,0.0,Transport reactions
MAR00176,0.0,0.0,0.0,0.0,Transport reactions
MAR00179,0.0,0.0,0.0,0.0,Transport reactions
MAR00183,0.0,0.0,0.0,0.0,Transport reactions
MAR00187,0.0006360067030052,0.0003431632950372,-0.00029284340796800003,-0.8901447851946668,Transport reactions
MAR00190,0.0,0.0,0.0,0.0,Transport reactions
MAR00191,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00194,0.0,0.0,0.0,0.0,Transport reactions
MAR00195,0.0016487285831855,0.0116760036683212,0.0100272750851357,2.824119993488062,Transport reactions
MAR00198,0.0,0.0,0.0,0.0,Transport reactions
MAR00199,6.670759959681013e-05,3.454438955124624e-05,-3.216321004556389e-05,-0.949379574851182,Transport reactions
MAR00202,0.0,0.0,0.0,0.0,Transport reactions
MAR00203,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00207,0.0,0.0,0.0,0.0,Transport reactions
MAR00208,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00211,0.0,0.0,0.0,0.0,Transport reactions
MAR00212,6.670759959681034e-05,6.048395952865097e-05,-6.223640068159368e-06,-0.1412963156272313,Transport reactions
MAR00215,0.0,0.0,0.0,0.0,Transport reactions
MAR00216,0.3529837201678879,0.1904556287456651,-0.16252809142222283,-0.8901467174443474,Transport reactions
MAR00224,0.0,0.0,0.0,0.0,Transport reactions
MAR00225,0.0348213669895348,0.0187881904032885,-0.0160331765862463,-0.8901466855761568,Transport reactions
MAR00231,0.0,0.0,0.0,0.0,Transport reactions
MAR00232,0.0006360067030052,0.0003431632950372,-0.00029284340796800003,-0.8901447851946668,Transport reactions
MAR00235,0.0,0.0,0.0,0.0,Transport reactions
MAR00236,0.0006360067030052,0.0003431632950372,-0.00029284340796800003,-0.8901447851946668,Transport reactions
MAR00239,0.0,0.0,0.0,0.0,Transport reactions
MAR00240,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00243,0.0,0.0,0.0,0.0,Transport reactions
MAR00244,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00247,0.0,0.0,0.0,0.0,Transport reactions
MAR00248,0.2381845102754486,0.1285146539914443,-0.1096698562840043,-0.8901467157632995,Transport reactions
MAR00253,0.0,0.0,0.0,0.0,Transport reactions
MAR00254,6.670759959681017e-05,6.048395952865101e-05,-6.223640068159164e-06,-0.14129631562722672,Transport reactions
MAR00257,0.0,0.0,0.0,0.0,Transport reactions
MAR00258,6.670759959681013e-05,3.454438955124624e-05,-3.216321004556389e-05,-0.949379574851182,Transport reactions
MAR00261,0.0,0.0,0.0,0.0,Transport reactions
MAR00262,0.2456575890357598,0.1325468227081317,-0.11311076632762809,-0.8901467159205416,Transport reactions
MAR00265,0.0,0.0,0.0,0.0,Transport reactions
MAR00266,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00269,0.0,0.0,0.0,0.0,Transport reactions
MAR00270,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00273,0.0,0.0,0.0,0.0,Transport reactions
MAR00274,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00277,0.0,0.0,0.0,0.0,Transport reactions
MAR00278,0.0006360067030052,0.0003431632950372,-0.00029284340796800003,-0.8901447851946668,Transport reactions
MAR00281,0.0,0.0,0.0,0.0,Transport reactions
MAR00282,6.670759959680971e-05,6.048395952865101e-05,-6.2236400681587036e-06,-0.1412963156272168,Transport reactions
MAR00287,0.0,0.0,0.0,0.0,Transport reactions
MAR00288,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00291,0.0,0.0,0.0,0.0,Transport reactions
MAR00292,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00295,0.0,0.0,0.0,0.0,Transport reactions
MAR00296,0.0006360067030052,8.642352950605572e-05,-0.0005495831734991443,-2.8795314892018555,Transport reactions
MAR00299,0.0,0.0,0.0,0.0,Transport reactions
MAR00300,6.670759959681026e-05,8.642352950605572e-05,1.971592990924547e-05,0.3735680891450104,Transport reactions
MAR00303,0.0,0.0,0.0,0.0,Transport reactions
MAR00304,6.670759959681026e-05,3.4544389551246234e-05,-3.216321004556402e-05,-0.9493795748511847,Transport reactions
MAR00307,0.0,0.0,0.0,0.0,Transport reactions
MAR00308,0.0,0.0,0.0,0.0,Transport reactions
MAR00311,0.0,0.0,0.0,0.0,Transport reactions
MAR00312,0.0006360067030052,0.0003431632950372,-0.00029284340796800003,-0.8901447851946668,Transport reactions
MAR00317,0.0,0.0,0.0,0.0,Transport reactions
MAR00318,6.670759959681e-05,0.0001123630994834,4.565549988659e-05,0.7522365052502812,Transport reactions
MAR00321,0.0,0.0,0.0,0.0,Transport reactions
MAR00322,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00325,0.0,0.0,0.0,0.0,Transport reactions
MAR00326,0.0,3.4544389551246234e-05,3.4544389551246234e-05,15.076205560050441,Transport reactions
MAR00329,0.0,0.0,0.0,0.0,Transport reactions
MAR00330,6.670759959680871e-05,3.454438955124624e-05,-3.216321004556247e-05,-0.949379574851151,Transport reactions
MAR00335,0.0,0.0,0.0,0.0,Transport reactions
MAR00336,6.670759959681017e-05,3.4544389551246234e-05,-3.216321004556394e-05,-0.9493795748511829,Transport reactions
MAR00339,0.0,0.0,0.0,0.0,Transport reactions
MAR00340,0.0,0.0,0.0,0.0,Transport reactions
MAR00343,0.0005025915038115,0.0001962558060025,-0.00030633569780900006,-1.3566464673346772,Transport reactions
MAR00344,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00347,0.0,0.0,0.0,0.0,Transport reactions
MAR00348,0.001400859591533,0.0013220422900564,-7.88173014766001e-05,-0.08354397284125435,Transport reactions
MAR00351,0.0,0.0,0.0,0.0,Transport reactions
MAR00352,0.0,0.0,0.0,0.0,Transport reactions
MAR00355,0.0146829823331718,0.0,-0.0146829823331718,-23.80764179333876,Transport reactions
MAR00356,0.0182851927113995,0.0098659447323204,-0.0084192479790791,-0.890146653602025,Transport reactions
MAR00359,0.0,0.0,0.0,0.0,Transport reactions
MAR00360,0.0006670759959681,0.0003454438955124,-0.00032163210045570005,-0.9493976971426259,Transport reactions
MAR00363,0.0,0.0,0.0,0.0,Transport reactions
MAR00364,0.0009839370940529,0.0050616586017992,0.0040777215077463,2.3629710348142656,Transport reactions
MAR00367,0.0,0.0,0.0,0.0,Transport reactions
MAR00368,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00371,0.0,0.0,0.0,0.0,Transport reactions
MAR00372,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00375,0.0,0.0,0.0,0.0,Transport reactions
MAR00376,0.0027350115834692,0.001416319971601,-0.0013186916118681999,-0.949399219643997,Transport reactions
MAR00379,0.0,0.0,0.0,0.0,Transport reactions
MAR00380,6.670759959681017e-05,3.454438955124625e-05,-3.2163210045563926e-05,-0.9493795748511825,Transport reactions
MAR00383,0.0,0.0,0.0,0.0,Transport reactions
MAR00384,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00387,0.0,0.0,0.0,0.0,Transport reactions
MAR00388,6.670759959681026e-05,6.048395952865101e-05,-6.223640068159246e-06,-0.14129631562722847,Transport reactions
MAR00391,0.0,0.0,0.0,0.0,Transport reactions
MAR00392,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00395,0.0,0.0,0.0,0.0,Transport reactions
MAR00396,0.1023961653811036,0.0530256379611629,-0.049370527419940705,-0.9493996976563648,Transport reactions
MAR00399,0.0,0.0,0.0,0.0,Transport reactions
MAR00400,6.670759959680405e-05,3.454438955124625e-05,-3.21632100455578e-05,-0.9493795748510498,Transport reactions
MAR00403,0.0,0.0,0.0,0.0,Transport reactions
MAR00404,0.0341853602865296,0.0184450271082513,-0.015740333178278297,-0.8901466849183679,Transport reactions
MAR00407,0.0,0.0,0.0,0.0,Transport reactions
MAR00408,0.0,0.0028326399432021,0.0028326399432021,21.43371631107161,Transport reactions
MAR00411,0.0,0.0,0.0,0.0,Transport reactions
MAR00412,0.0,0.0,0.0,0.0,Transport reactions
MAR00415,0.0386990888921247,0.0192376355222835,-0.0194614533698412,-1.0083680732575329,Transport reactions
MAR00416,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00419,0.0,0.0,0.0,0.0,Transport reactions
MAR00420,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00423,0.0,0.0,0.0,0.0,Transport reactions
MAR00424,0.0,0.0,0.0,0.0,Transport reactions
MAR00427,0.0,0.0,0.0,0.0,Transport reactions
MAR00428,6.67075995968082e-05,0.0003431632950372,0.0002764556954403918,2.3629547931522437,Transport reactions
MAR00431,0.0,0.0,0.0,0.0,Transport reactions
MAR00432,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00435,0.0,0.0,0.0,0.0,Transport reactions
MAR00436,6.670759959681013e-05,3.4544389551246234e-05,-3.21632100455639e-05,-0.9493795748511822,Transport reactions
MAR00439,0.0,0.0,0.0,0.0,Transport reactions
MAR00440,0.0,0.0,0.0,0.0,Transport reactions
MAR00444,0.0027208289163178,0.0,-0.0027208289163178,-21.37561534342216,Transport reactions
MAR00469,0.0,0.0,0.0,0.0,Transport reactions
MAR00470,0.0,0.0,0.0,0.0,Transport reactions
MAR00476,0.0,0.0,0.0,0.0,Transport reactions
MAR00770,0.0,0.0,0.0,0.0,Transport reactions
MAR00782,0.0,0.0,0.0,0.0,Transport reactions
MAR01082,0.0,0.0,0.0,0.0,Transport reactions
MAR01086,0.0,0.0,0.0,0.0,Transport reactions
MAR01898,0.0,0.0,0.0,0.0,Transport reactions
MAR01899,0.0,0.0,0.0,0.0,Transport reactions
MAR01900,0.0,0.0,0.0,0.0,Transport reactions
MAR01901,0.0,0.0,0.0,0.0,Transport reactions
MAR01902,0.0,0.0,0.0,0.0,Transport reactions
MAR01903,0.0,0.0,0.0,0.0,Transport reactions
MAR01904,0.0,0.0,0.0,0.0,Transport reactions
MAR01905,0.0,0.0,0.0,0.0,Transport reactions
MAR01906,0.0,0.0,0.0,0.0,Transport reactions
MAR01907,0.0,0.0009881365219379,0.0009881365219379,19.914352314233685,Transport reactions
MAR01908,-1.6191387671932577e-15,0.0,1.6191387671932577e-15,-2.335921578873633e-06,Transport reactions
MAR01909,0.0,0.0,0.0,0.0,Transport reactions
MAR01910,0.0,0.0,0.0,0.0,Transport reactions
MAR01911,0.0,0.0,0.0,0.0,Transport reactions
MAR01913,0.0,0.0,0.0,0.0,Transport reactions
MAR01914,0.0,0.0,0.0,0.0,Transport reactions
MAR01919,0.0,0.0,0.0,0.0,Transport reactions
MAR02013,0.0,0.0,0.0,0.0,Transport reactions
MAR03858,0.0,0.0,0.0,0.0,Transport reactions
MAR03916,0.0,0.0,0.0,0.0,Transport reactions
MAR03951,0.0,0.0,0.0,0.0,Transport reactions
MAR03959,-6.135786255448776,-6.135786255448776,0.0,0.0,Transport reactions
MAR03964,0.0,0.0,0.0,0.0,Transport reactions
MAR04062,-4.759185966755584e-05,-4.759185966755584e-05,0.0,0.0,Transport reactions
MAR04063,0.0,0.0,0.0,0.0,Transport reactions
MAR04249,0.0,0.0,0.0,0.0,Transport reactions
MAR04321,0.0,0.0,0.0,0.0,Transport reactions
MAR04432,0.0,0.0,0.0,0.0,Transport reactions
MAR04433,0.0,0.0,0.0,0.0,Transport reactions
MAR04434,0.0,-9.923501105498595e-16,-9.923501105498595e-16,1.4316578729331646e-06,Transport reactions
MAR04435,0.0,0.0,0.0,0.0,Transport reactions
MAR04436,0.0,0.0,0.0,0.0,Transport reactions
MAR04691,0.0,0.0,0.0,0.0,Transport reactions
MAR04721,0.0,0.0,0.0,0.0,Transport reactions
MAR04844,0.0,0.0,0.0,0.0,Transport reactions
MAR04845,0.0,0.0,0.0,0.0,Transport reactions
MAR04847,0.0,0.0,0.0,0.0,Transport reactions
MAR04848,0.0,0.0,0.0,0.0,Transport reactions
MAR04849,0.0,0.0,0.0,0.0,Transport reactions
MAR04858,0.0,0.0,0.0,0.0,Transport reactions
MAR04861,0.0,0.0,0.0,0.0,Transport reactions
MAR04873,0.0,0.0,0.0,0.0,Transport reactions
MAR04875,0.0,0.0,0.0,0.0,Transport reactions
MAR04882,2.5463819476733063,6.135786255448775,3.589404307775469,1.268799391782934,Transport reactions
MAR04885,0.0,-2.589388162408956,-2.589388162408956,31.26996410329127,Transport reactions
MAR04896,0.0,0.0,0.0,0.0,Transport reactions
MAR04910,0.0,0.0,0.0,0.0,Transport reactions
MAR04912,0.0,0.0,0.0,0.0,Transport reactions
MAR04919,6.135786255448776,6.135786255448776,0.0,0.0,Transport reactions
MAR04928,0.0,0.0,0.0,0.0,Transport reactions
MAR04931,5.558131437020108e-05,5.558131437020107e-05,-6.776263578034403e-21,-1.6017132519074588e-16,Transport reactions
MAR04932,0.0,0.0,0.0,0.0,Transport reactions
MAR04933,0.0,0.0,0.0,0.0,Transport reactions
MAR04934,0.0,0.0,0.0,0.0,Transport reactions
MAR04935,0.0,0.0,0.0,0.0,Transport reactions
MAR04938,0.0,0.0,0.0,0.0,Transport reactions
MAR04939,0.0,0.0,0.0,0.0,Transport reactions
MAR04946,0.0,0.0,0.0,0.0,Transport reactions
MAR04947,-0.1094076616717344,-0.4711806648948676,-0.3617730032231332,2.106566556969135,Transport reactions
MAR04948,0.0,0.0,0.0,0.0,Transport reactions
MAR04949,-0.643704693769773,1.6966658860621249,2.340370579831898,1.398231596580754,Transport reactions
MAR04952,0.0,0.0,0.0,0.0,Transport reactions
MAR04954,0.0,0.0,0.0,0.0,Transport reactions
MAR04956,0.0,0.0,0.0,0.0,Transport reactions
MAR04958,6.135786255448776,6.135786255448776,0.0,0.0,Transport reactions
MAR04969,-0.0021676712604384,-0.0021676712604362,2.2000630484075856e-15,-1.4642862548945419e-12,Transport reactions
MAR04973,0.0,0.0,0.0,0.0,Transport reactions
MAR04975,0.0,0.0,0.0,0.0,Transport reactions
MAR04976,0.0,0.0,0.0,0.0,Transport reactions
MAR04980,0.0,0.2911840825566684,0.2911840825566684,28.117356257487735,Transport reactions
MAR04982,0.0,0.0,0.0,0.0,Transport reactions
MAR04983,0.0,0.0,0.0,0.0,Transport reactions
MAR04985,0.0,0.0,0.0,0.0,Transport reactions
MAR04989,0.0,0.0,0.0,0.0,Transport reactions
MAR04990,0.0,0.0,0.0,0.0,Transport reactions
MAR04992,0.0,0.0,0.0,0.0,Transport reactions
MAR04993,0.0,0.0,0.0,0.0,Transport reactions
MAR04994,0.0,0.0,0.0,0.0,Transport reactions
MAR04995,0.0,0.0,0.0,0.0,Transport reactions
MAR04996,0.0,0.0,0.0,0.0,Transport reactions
MAR04999,0.0,-9.923501105498601e-16,-9.923501105498601e-16,1.4316578729331646e-06,Transport reactions
MAR05000,0.0,0.0,0.0,0.0,Transport reactions
MAR05002,2.544491090901038,0.289905248667492,-2.254585842233546,-3.133723777156848,Transport reactions
MAR05003,-1.018994024950256,-1.0282563982411792,-0.009262373290923165,0.01305445687139511,Transport reactions
MAR05005,0.0,0.0,0.0,0.0,Transport reactions
MAR05007,0.0,0.0,0.0,0.0,Transport reactions
MAR05008,0.0,0.0,0.0,0.0,Transport reactions
MAR05009,0.0,0.0,0.0,0.0,Transport reactions
MAR05010,0.0,0.0,0.0,0.0,Transport reactions
MAR05011,0.0,0.0,0.0,0.0,Transport reactions
MAR05013,0.0,0.0,0.0,0.0,Transport reactions
MAR05018,0.0,0.0,0.0,0.0,Transport reactions
MAR05020,0.0,0.0,0.0,0.0,Transport reactions
MAR05021,0.0,0.0,0.0,0.0,Transport reactions
MAR05023,0.0,0.0,0.0,0.0,Transport reactions
MAR05029,0.0,0.0,0.0,0.0,Transport reactions
MAR05032,0.0,0.0,0.0,0.0,Transport reactions
MAR05034,0.0,0.0,0.0,0.0,Transport reactions
MAR05035,0.0,0.0,0.0,0.0,Transport reactions
MAR05037,-0.0524047301716667,-0.0370580797716216,0.015346650400045098,-0.4999088996493747,Transport reactions
MAR05038,0.0,0.0,0.0,0.0,Transport reactions
MAR05039,0.0,0.0,0.0,0.0,Transport reactions
MAR05040,0.0,0.0,0.0,0.0,Transport reactions
MAR05041,0.0,0.0153466504000441,0.0153466504000441,23.871420561789478,Transport reactions
MAR05042,0.0,0.0,0.0,0.0,Transport reactions
MAR05068,0.0,0.0,0.0,0.0,Transport reactions
MAR05070,0.0,0.0,0.0,0.0,Transport reactions
MAR05071,0.0,0.0,0.0,0.0,Transport reactions
MAR05073,0.0,0.0,0.0,0.0,Transport reactions
MAR05074,0.0,0.0,0.0,0.0,Transport reactions
MAR05076,0.0,0.0,0.0,0.0,Transport reactions
MAR05077,0.0,0.0,0.0,0.0,Transport reactions
MAR05078,0.0,0.0,0.0,0.0,Transport reactions
MAR05079,0.0,0.0,0.0,0.0,Transport reactions
MAR05080,0.0,0.0,0.0,0.0,Transport reactions
MAR05082,0.0,0.0,0.0,0.0,Transport reactions
MAR05084,0.0,0.0,0.0,0.0,Transport reactions
MAR05085,0.0,0.0,0.0,0.0,Transport reactions
MAR05087,0.0,0.0,0.0,0.0,Transport reactions
MAR05088,0.0,0.0,0.0,0.0,Transport reactions
MAR05089,0.0,0.0,0.0,0.0,Transport reactions
MAR05091,0.0,0.0,0.0,0.0,Transport reactions
MAR05092,0.0,0.0,0.0,0.0,Transport reactions
MAR05094,0.1914589035663375,1.41338365080662,1.2219247472402825,2.884046461786163,Transport reactions
MAR05129,0.0,0.0,0.0,0.0,Transport reactions
MAR05198,0.0,0.0,0.0,0.0,Transport reactions
MAR05200,0.0,0.0,0.0,0.0,Transport reactions
MAR05202,0.0,0.0,0.0,0.0,Transport reactions
MAR05206,0.0,0.0,0.0,0.0,Transport reactions
MAR05213,0.0,0.0,0.0,0.0,Transport reactions
MAR05215,0.0,0.0,0.0,0.0,Transport reactions
MAR05216,0.0,0.0,0.0,0.0,Transport reactions
MAR05219,0.0,0.0,0.0,0.0,Transport reactions
MAR05221,0.0,0.0,0.0,0.0,Transport reactions
MAR05231,0.0,0.0,0.0,0.0,Transport reactions
MAR05232,0.0,0.0,0.0,0.0,Transport reactions
MAR05236,0.0,0.0,0.0,0.0,Transport reactions
MAR05237,0.0,0.0,0.0,0.0,Transport reactions
MAR05240,0.0,0.0,0.0,0.0,Transport reactions
MAR05241,0.0,0.0,0.0,0.0,Transport reactions
MAR05246,0.0,0.0,0.0,0.0,Transport reactions
MAR05296,0.0,0.0,0.0,0.0,Transport reactions
MAR05303,-6.135786255448839,-6.135786255448775,6.394884621840902e-14,-1.5056104567930193e-14,Transport reactions
MAR05305,0.0,0.0,0.0,0.0,Transport reactions
MAR05307,0.0,0.0,0.0,0.0,Transport reactions
MAR05308,0.0,0.0,0.0,0.0,Transport reactions
MAR05311,0.0,0.0,0.0,0.0,Transport reactions
MAR05313,0.0,0.0,0.0,0.0,Transport reactions
MAR05314,0.0,0.0,0.0,0.0,Transport reactions
MAR05315,0.0,0.0,0.0,0.0,Transport reactions
MAR05316,0.0,0.0,0.0,0.0,Transport reactions
MAR05317,0.0,0.0,0.0,0.0,Transport reactions
MAR05318,0.0,0.0,0.0,0.0,Transport reactions
MAR05319,0.0,0.0,0.0,0.0,Transport reactions
MAR05320,0.0,0.0,0.0,0.0,Transport reactions
MAR05322,0.0,0.0,0.0,0.0,Transport reactions
MAR05324,0.0,0.0,0.0,0.0,Transport reactions
MAR05326,0.0,0.0,0.0,0.0,Transport reactions
MAR05328,0.0,0.0,0.0,0.0,Transport reactions
MAR05330,0.0,0.0,0.0,0.0,Transport reactions
MAR05332,0.0,0.0,0.0,0.0,Transport reactions
MAR05333,0.0,0.0,0.0,0.0,Transport reactions
MAR05335,0.0,0.0,0.0,0.0,Transport reactions
MAR05429,0.0,0.0,0.0,0.0,Transport reactions
MAR05430,0.0,0.0,0.0,0.0,Transport reactions
MAR05432,0.0,0.0,0.0,0.0,Transport reactions
MAR05433,0.0,0.0,0.0,0.0,Transport reactions
MAR05435,0.0,0.0,0.0,0.0,Transport reactions
MAR05436,0.0,0.0,0.0,0.0,Transport reactions
MAR05437,0.0,0.0,0.0,0.0,Transport reactions
MAR05438,0.0,0.0,0.0,0.0,Transport reactions
MAR05439,0.0,0.0,0.0,0.0,Transport reactions
MAR05440,0.0,0.0,0.0,0.0,Transport reactions
MAR05441,0.0,0.0,0.0,0.0,Transport reactions
MAR05442,0.0,0.0,0.0,0.0,Transport reactions
MAR05443,0.0,0.0,0.0,0.0,Transport reactions
MAR05444,0.0,0.0,0.0,0.0,Transport reactions
MAR05445,0.0,0.0,0.0,0.0,Transport reactions
MAR05446,0.0,0.0,0.0,0.0,Transport reactions
MAR05447,0.0,0.0,0.0,0.0,Transport reactions
MAR05448,0.0,0.0,0.0,0.0,Transport reactions
MAR05450,0.0,0.0,0.0,0.0,Transport reactions
MAR05451,0.0,0.0,0.0,0.0,Transport reactions
MAR05454,0.0,0.0,0.0,0.0,Transport reactions
MAR05455,0.0,0.0,0.0,0.0,Transport reactions
MAR05457,0.0,0.0,0.0,0.0,Transport reactions
MAR05458,-0.30172232970933,0.0,0.30172232970933,-28.168646234540756,Transport reactions
MAR05459,0.0,0.0,0.0,0.0,Transport reactions
MAR05460,0.0,0.0,0.0,0.0,Transport reactions
MAR05461,0.0,0.0,0.0,0.0,Transport reactions
MAR05462,0.0,0.0,0.0,0.0,Transport reactions
MAR05463,0.0,0.0,0.0,0.0,Transport reactions
MAR05464,0.0,0.0,0.0,0.0,Transport reactions
MAR05465,0.0,0.0,0.0,0.0,Transport reactions
MAR05466,0.0,0.0,0.0,0.0,Transport reactions
MAR05467,0.0,0.0,0.0,0.0,Transport reactions
MAR05468,0.0,0.0,0.0,0.0,Transport reactions
MAR05469,0.0,0.0,0.0,0.0,Transport reactions
MAR05470,0.0,0.0,0.0,0.0,Transport reactions
MAR05471,0.0,0.0,0.0,0.0,Transport reactions
MAR05472,0.0,0.0,0.0,0.0,Transport reactions
MAR05473,0.0,0.0,0.0,0.0,Transport reactions
MAR05474,0.30172232970933,0.0,-0.30172232970933,-28.168646234540756,Transport reactions
MAR05475,0.0,0.0,0.0,0.0,Transport reactions
MAR05476,0.0,0.0,0.0,0.0,Transport reactions
MAR05477,0.0,0.0,0.0,0.0,Transport reactions
MAR05478,0.0,0.0,0.0,0.0,Transport reactions
MAR05479,0.0,0.0,0.0,0.0,Transport reactions
MAR05480,0.0,0.0,0.0,0.0,Transport reactions
MAR05481,0.0,0.0,0.0,0.0,Transport reactions
MAR05482,0.0,0.0,0.0,0.0,Transport reactions
MAR05483,0.0,0.0,0.0,0.0,Transport reactions
MAR05484,0.0,0.0,0.0,0.0,Transport reactions
MAR05485,0.0,0.0,0.0,0.0,Transport reactions
MAR05486,0.0,0.0,0.0,0.0,Transport reactions
MAR05487,0.0,0.0,0.0,0.0,Transport reactions
MAR05488,0.0,0.0,0.0,0.0,Transport reactions
MAR05489,0.0,0.0,0.0,0.0,Transport reactions
MAR05490,0.0,0.0,0.0,0.0,Transport reactions
MAR05491,0.0,0.0,0.0,0.0,Transport reactions
MAR05492,0.0,0.0,0.0,0.0,Transport reactions
MAR05493,0.0,0.0,0.0,0.0,Transport reactions
MAR05494,0.0,0.0,0.0,0.0,Transport reactions
MAR05495,0.0,0.0,0.0,0.0,Transport reactions
MAR05496,0.0,0.0,0.0,0.0,Transport reactions
MAR05497,0.0,0.0,0.0,0.0,Transport reactions
MAR05498,0.0,0.0,0.0,0.0,Transport reactions
MAR05499,0.0,0.0,0.0,0.0,Transport reactions
MAR05500,0.0,0.0,0.0,0.0,Transport reactions
MAR05501,0.0,0.0,0.0,0.0,Transport reactions
MAR05502,0.0,0.0,0.0,0.0,Transport reactions
MAR05503,0.0,0.0,0.0,0.0,Transport reactions
MAR05504,0.0,0.0,0.0,0.0,Transport reactions
MAR05505,0.0,0.0,0.0,0.0,Transport reactions
MAR05506,0.0,0.0,0.0,0.0,Transport reactions
MAR05507,0.0,0.0,0.0,0.0,Transport reactions
