reaction_id,reaction_name,subsystem,Rich,TME_core,TME_edge,S_edge_vs_rich,S_core_vs_rich
MAR07729,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07730,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07731,,Pantothenate and CoA metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07732,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07733,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07734,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07735,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07736,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07737,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07738,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07739,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07740,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07741,Ferredoxin:NADP+ oxidoreductase,Miscellaneous,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07743,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07744,uracil hydro-lyase (adding D-ribose 5-phosphate,Pyrimidine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07745,D-glucose 1-epimerase,Glycolysis / Gluconeogenesis,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07747,ADP:D-glucose 6-phosphotransferase,Glycolysis / Gluconeogenesis,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07750,"Tanslocation of 1-Alpha, 25-Dihydroxyvitamin D3 to Nucleus",Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07751,Transport of 3Aib_D into Mitochondria,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07752,Transport of GABA,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07753,Transport of Hydroxy-Proline,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07754,Adenosine Kinase,Purine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07755,ATP:glycerone phosphotransferase,Glycerophospholipid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07756,2-phenylacetamide amidohydrolase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07757,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07759,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07760,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07761,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07762,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07763,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07764,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07765,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07766,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07767,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07768,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07769,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07770,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07772,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07773,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07774,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07776,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07777,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07778,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07779,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07780,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07781,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07784,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07786,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07787,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07789,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07791,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07792,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07793,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07794,diphosphate phosphohydrolase,Miscellaneous,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07795,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07796,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07797,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07798,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07799,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07800,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07801,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07802,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07803,Adenosine Kinase,Purine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07804,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07805,Diffusion of S-Adenosyl-L-Homocysteine,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07806,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07807,Uptake of Arachidate,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07808,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07809,"D-Aspartate Transport, Extracellular",Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07810,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07811,Aspartate Intake by System Asct-1 Transporter,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07812,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07813,Bilirubin Di-Glucuronide Production,Heme degradation,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07814,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07815,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07816,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07817,"Cysteamine:Oxygen Oxidoreductase, Extracellular",Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07818,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07819,Transport of Q10,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07820,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07821,Transport of dATP into Mitochondria,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07822,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07824,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07825,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07826,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07827,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07828,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07829,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07830,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07831,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07832,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07833,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07834,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07835,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07836,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07837,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07838,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07839,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07840,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07841,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07842,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07843,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07844,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07845,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07846,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07847,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07848,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07849,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07850,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07851,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07852,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07853,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07854,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07855,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07856,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07857,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07858,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07859,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07860,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07861,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07862,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07863,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07864,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07865,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07866,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07867,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07868,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07869,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07870,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07871,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07872,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07873,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07874,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07875,ATP:UMP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07876,ATP:UMP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07877,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07878,ATP:dIDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07879,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07880,,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07881,ATP:dIDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07882,ATP:GDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07883,ATP:UDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07884,ATP:UDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07885,ATP:CDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07886,ATP:dTDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07887,ATP:dTDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07888,ATP:dGDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07889,ATP:dUDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07890,ATP:dCDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07891,ATP:dCDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07892,ATP:dADP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07893,ATP:IDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07894,ATP:dIDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07895,ATP:IDP phosphotransferase,Nucleotide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07896,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07897,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07898,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07899,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07900,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07901,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07902,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07903,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07904,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07905,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07906,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07907,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07908,10-Formyltetrahydrofolate:L-glutamate ligase (ADP-forming),Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07909,10-Formyltetrahydrofolate:L-glutamate ligase (ADP-forming),Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07910,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07911,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07912,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07913,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07914,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07915,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07916,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07917,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07918,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07919,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07920,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07921,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07922,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07923,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07924,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07925,,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07927,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07928,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07929,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07930,Pregnenolone:NAD+ 3-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07931,Pregnenolone:NAD+ 3-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07932,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07933,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07934,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07935,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07936,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07937,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07938,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07939,17alpha-Hydroxypregnenolone:NAD+ 3-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07940,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07941,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07942,Cortisol:NADP+ 11-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07943,Cortisol:NAD+ 11-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07944,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07945,Estrone 3-sulfate sulfohydrolase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07946,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07947,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07948,Pregnenolone-sulfate sulfohydrolase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07949,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07950,Cholesterol-sulfate sulfohydrolase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07951,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07952,3beta-Hydroxyandrost-5-en-17-one 3-sulfate sulfohydrolase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07953,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07954,3beta-Hydroxyandrost-5-en-17-one:NAD+ 3-oxidoreductase/delta5-delta-4 isomerase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07955,testosterone:NAD+ 17-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07956,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07957,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07958,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07959,17beta-hydroxysteroid UDP-glucuronosyltransferase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07960,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07961,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07962,UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific),Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07963,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07964,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07965,UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific),Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07966,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07967,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07968,Estradiol-17beta:NAD+ 17-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07969,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07970,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07971,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07972,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07973,17alpha-Hydroxypregnenolone:NAD+ 3-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07974,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07975,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07976,20alpha-Hydroxy-4-pregnen-3-one:NADP+ 20-oxidoreductase,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07977,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07978,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07979,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07980,UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific),Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07981,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07982,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07983,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07984,UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific),Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07985,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07986,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07987,,Steroid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07988,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07989,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR07990,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
