rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR12838,0.0,0.0,efflux of simvastatin dihydroxy acid form into bile,Drug metabolism,0.0,0.0,1e-09
MAR12839,0.0,0.0,beta-glucuronidation of simvastatin-acyl-glucuronide to simvastatin dihydroxy acid form,Drug metabolism,0.0,0.0,1e-09
MAR12840,0.0,0.0,efflux of simvastatin dihydroxy acid form into hepatic vein,Drug metabolism,0.0,0.0,1e-09
MAR12841,0.0,0.0,efflux of simvastatin by P-gp from the enterocytes into lumen,Drug metabolism,0.0,0.0,1e-09
MAR12830,0.0,0.0,spontaneous conversion to rosuvastatin-5S-lactone in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12797,0.0,0.0,lactonization of hydroxy metabolite of nifedipine in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12798,0.0,0.0,exit of lactone form of nifedipine into portal vein,Drug metabolism,0.0,0.0,1e-09
MAR12799,0.0,0.0,exit of nitropyridine metabolite of nifedipine into portal vein,Drug metabolism,0.0,0.0,1e-09
MAR12800,0.0,0.0,exit of hydroxy metabolite of nifedipine into portal vein,Drug metabolism,0.0,0.0,1e-09
MAR12801,0.0,0.0,oxidation of nifepine to nitropyridine metabolite in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12802,0.0,0.0,conjugation of oxypurinol to oxypurinol-1-riboside,Drug metabolism,0.0,0.0,1e-09
MAR12803,0.0,0.0,conjugation of oxypurinol to oxypurinol-7-riboside,Drug metabolism,0.0,0.0,1e-09
MAR12804,0.0,0.0,release of oxypurinol-1-riboside into hepatic vein,Drug metabolism,0.0,0.0,1e-09
MAR12805,0.0,0.0,release of oxypurinol-7-riboside into hepatic vein,Drug metabolism,0.0,0.0,1e-09
MAR12806,0.0,0.0,uptake of oxypurinol by hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12819,0.0,0.0,efflux of pitavastatin from enterocytes into portal blood,Drug metabolism,0.0,0.0,1e-09
MAR12808,0.0,0.0,beta oxidation (4 cycles) & CYP oxidation of fluvastatin-CoA to des-isoproylpropionic-acid-fluvastatin-CoA in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12809,0.0,0.0,thioesterase/ hydrolase for release of des-isoproylpropionic-acid-fluvastatin in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12810,0.0,0.0,exit of des-isoproylpropionic-acid-fluvastatin into hepatic vein,Drug metabolism,0.0,0.0,1e-09
MAR12811,0.0,0.0,efflux of pitavastatin by BCRP from the enterocytes into lumen,Drug metabolism,0.0,0.0,1e-09
MAR12812,0.0,0.0,glucuronidation of pitavastatin in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12813,0.0,0.0,spontaneous conversion of glucuronide to lactone form of pitavastatin in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12814,0.0,0.0,exit of pravastatin-lactone into hepatic vein,Drug metabolism,0.0,0.0,1e-09
MAR12815,0.0,0.0,oxidation of pitavastatin to pitavastatin-M13 in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12816,0.0,0.0,efflux of pitavastatin-M3 into bile,Drug metabolism,0.0,0.0,1e-09
MAR12817,0.0,0.0,oxidation of pitavastatin to pitavastatin-M3 in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12818,0.0,0.0,hydrolysis of latone to free acid form of pitavastatin in hepatocytes,Drug metabolism,0.0,0.0,1e-09
MAR12807,0.0,0.0,release of oxypurinol into portal blood,Drug metabolism,0.0,0.0,1e-09
MAR10664,0.0,0.0,Exchange of Prolyl-Tryptophanyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10665,0.0,0.0,Exchange of Prolyl-Tryptophanyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10667,0.0,0.0,Exchange of Seryl-Arginyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10668,0.0,0.0,Exchange of Seryl-Arginyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10669,0.0,0.0,Exchange of Seryl-Cysteinyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10670,0.0,0.0,Exchange of Seryl-Glycyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10671,0.0,0.0,Exchange of Seryl-Lysyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10672,0.0,0.0,Exchange of Seryl-Phenylalanyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10673,0.0,0.0,Exchange of Seryl-Tryptophanyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10674,0.0,0.0,Exchange of Threonyl-Arginyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR11777,0.0,0.0,"S-Adenosyl-L-Methionine:Histamine N-Tele-Methyltransferase, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10677,0.0,0.0,Exchange of Threonyl-Glutaminyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10678,0.0,0.0,Exchange of Threonyl-Histidinyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10680,0.0,0.0,Exchange of Threonyl-Methionyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10681,0.0,0.0,Exchange of Threonyl-Phenylalanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10682,0.0,0.0,Exchange of Threonyl-Seryl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10683,0.0,0.0,Exchange of Threonyl-Threonyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10684,0.0,0.0,Exchange of Threonyl-Tyrosyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10685,0.0,0.0,Exchange of Tryptophanyl-Alanyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10686,0.0,0.0,Exchange of Tryptophanyl-Arginyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10687,0.0,0.0,Exchange of Tryptophanyl-Aspartyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10675,0.0,0.0,Exchange of Threonyl-Asparaginyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10638,0.0,0.0,Exchange of Phenylalanyl-Leucyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10639,0.0,0.0,Exchange of Phenylalanyl-Lysyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10640,0.0,0.0,Exchange of Phenylalanyl-Lysyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10641,0.0,0.0,Exchange of Phenylalanyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10642,0.0,0.0,Exchange of Phenylalanyl-Phenylalaninyl-Asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10643,0.0,0.0,Exchange of Phenylalanyl-Phenylalaninyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10644,0.0,0.0,Exchange of Phenylalanyl-Prolyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10645,0.0,0.0,Exchange of Phenylalanyl-Seryl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10646,0.0,0.0,Exchange of Phenylalanyl-Threonyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10647,0.0,0.0,Exchange of Phenylalanyl-Tryptophanyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10663,0.0,0.0,Exchange of Prolyl-Prolyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10649,0.0,0.0,Exchange of Phenylalanyl-Tyrosinyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10650,0.0,0.0,Exchange of Phenylalanyl-Tyrosinyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10651,0.0,0.0,Exchange of Prolyl-Arginyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10652,0.0,0.0,Exchange of Prolyl-Arginyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10653,0.0,0.0,Exchange of Prolyl-Asparaginyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10655,0.0,0.0,Exchange of Prolyl-Glutaminyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10657,0.0,0.0,Exchange of Prolyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10658,0.0,0.0,Exchange of Prolyl-Histidyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10659,0.0,0.0,Exchange of Prolyl-Leucyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10660,0.0,0.0,Exchange of Prolyl-Lysyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10662,0.0,0.0,Exchange of Prolyl-Prolyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10648,0.0,0.0,Exchange of Phenylalanyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10714,0.0,0.0,Exchange of Tyrosyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10715,0.0,0.0,Exchange of Tyrosyl-Alaninyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10716,0.0,0.0,Exchange of Tyrosyl-Arginyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10717,0.0,0.0,Exchange of Tyrosyl-Arginyl-Serine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10718,0.0,0.0,Exchange of Tyrosyl-Aspartyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10719,0.0,0.0,Exchange of Tyrosyl-Cysteinyl-Glycine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10720,0.0,0.0,Exchange of Tyrosyl-Cysteinyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10721,0.0,0.0,Exchange of Tyrosyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10722,0.0,0.0,Exchange of Tyrosyl-Leucyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10723,0.0,0.0,Exchange of Tyrosyl-Phenylalanyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10688,0.0,0.0,Exchange of Tryptophanyl-Glutaminyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10725,0.0,0.0,Exchange of Tyrosyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10726,0.0,0.0,Exchange of Tyrosyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10727,0.0,0.0,Exchange of Tyrosyl-Valyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10728,0.0,0.0,Exchange of Valyl-Arginyl-Glycine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10729,0.0,0.0,Exchange of Valyl-Histidyl-Asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10730,0.0,0.0,Exchange of Valyl-Leucyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10731,0.0,0.0,Exchange of Valyl-Lysyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10732,0.0,0.0,Exchange of Valyl-Phenylalanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10733,0.0,0.0,Exchange of Valyl-Prolyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10734,0.0,0.0,Exchange of Valyl-Seryl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10735,0.0,0.0,Exchange of Valyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10724,0.0,0.0,Exchange of Tyrosyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10689,0.0,0.0,Exchange of Tryptophanyl-Glutamyl-Glycine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10690,0.0,0.0,Exchange of Tryptophanyl-Glutamyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10691,0.0,0.0,Exchange of Tryptophanyl-Glutamyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10692,0.0,0.0,Exchange of Tryptophanyl-Glutamyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10693,0.0,0.0,Exchange of Tryptophanyl-Glycyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10695,0.0,0.0,Exchange of Tryptophanyl-Glycyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10696,0.0,0.0,Exchange of Tryptophanyl-Histidyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10697,0.0,0.0,Exchange of Tryptophanyl-Isoleucyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10698,0.0,0.0,Exchange of Tryptophanyl-Isoleucyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10699,0.0,0.0,Exchange of Tryptophanyl-Leucyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10713,0.0,0.0,Exchange of Tryptophanyl-Valyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10701,0.0,0.0,Exchange of Tryptophanyl-Methionyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10702,0.0,0.0,Exchange of Tryptophanyl-Methionyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10703,0.0,0.0,Exchange of Tryptophanyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10704,0.0,0.0,Exchange of Tryptophanyl-Prolyl-Glycine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10705,0.0,0.0,Exchange of Tryptophanyl-Prolyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10706,0.0,0.0,Exchange of Tryptophanyl-Prolyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10708,0.0,0.0,Exchange of Tryptophanyl-Threonyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10709,0.0,0.0,Exchange of Tryptophanyl-Threonyl-Isoleucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10710,0.0,0.0,Exchange of Tryptophanyl-Threonyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10711,0.0,0.0,Exchange of Tryptophanyl-Tyrosyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10712,0.0,0.0,Exchange of Tryptophanyl-Tyrosyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10700,0.0,0.0,Exchange of Tryptophanyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10562,0.0,0.0,Exchange of Glutaminyl-Asparaginyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10564,0.0,0.0,Exchange of Glutamyl-Isoleucyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10566,0.0,0.0,Exchange of Glutamyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10567,0.0,0.0,Exchange of Glutamyl-Methioninyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10568,0.0,0.0,Exchange of Glutamyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10569,0.0,0.0,Exchange of Glutamyl-Threonyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10570,0.0,0.0,Exchange of Glutamyl-Tryptophanyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10571,0.0,0.0,Exchange of Glycyl-Histidyl-Asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10573,0.0,0.0,Exchange of Glycyl-Lysyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10574,0.0,0.0,Exchange of Glycyl-Lysyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10637,0.0,0.0,Exchange of Phenylalanyl-Leucyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10576,0.0,0.0,Exchange of Glycyl-Valyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10577,0.0,0.0,Exchange of Histidyl-Arginyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10578,0.0,0.0,Exchange of Histidyl-Arginyl-Serine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10579,0.0,0.0,Exchange of Histidyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10580,0.0,0.0,Exchange of Histidyl-Cystyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10581,0.0,0.0,Exchange of Histidyl-Glutaminyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10582,0.0,0.0,Exchange of Histidyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10583,0.0,0.0,Exchange of Histidyl-Glutamyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10584,0.0,0.0,Exchange of Histidyl-Lysyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10585,0.0,0.0,Exchange of Histidyl-Histidyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10575,0.0,0.0,Exchange of Glycyl-Tyrosyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10538,0.0,0.0,Exchange of Aspartyl-Histidyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10539,0.0,0.0,Exchange of Aspartyl-Lysyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10540,0.0,0.0,Exchange of Aspartyl-Lysyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10541,0.0,0.0,Exchange of Aspartyl-Methionyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10542,0.0,0.0,Exchange of Aspartyl-Prolyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10543,0.0,0.0,Exchange of Aspartyl-Valyl-Asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10544,0.0,0.0,Exchange of Cystyl-Asparaginyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10545,0.0,0.0,Exchange of Cystyl-Aspartyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10546,0.0,0.0,Exchange of Cystyl-Cysteine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10547,0.0,0.0,Exchange of Cystyl-Glutaminyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10561,0.0,0.0,Exchange of Glutaminyl-Arginyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10549,0.0,0.0,Exchange of Cystyl-Glutamyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10550,0.0,0.0,Exchange of Cystyl-Leucyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10551,0.0,0.0,Exchange of Cystyl-Seryl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10552,0.0,0.0,Exchange of Cystyl-Tyrosyl-Asparagine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10553,0.0,0.0,Exchange of Glutaminyl-Asparaginyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10554,0.0,0.0,Exchange of Glutaminyl-Histidyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10555,0.0,0.0,Exchange of Glutaminyl-Histidyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10556,0.0,0.0,Exchange of Glutaminyl-Lysyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10557,0.0,0.0,Exchange of Glutaminyl-Lysyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10558,0.0,0.0,Exchange of Glutaminyl-Prolyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10559,0.0,0.0,Exchange of Glutaminyl-Tryptophanyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10548,0.0,0.0,Exchange of Cystyl-Glutamyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10612,0.0,0.0,Exchange of Leucyl-Tryptophanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10613,0.0,0.0,Exchange of Leucyl-Tyrosyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10614,0.0,0.0,Exchange of Leucyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10615,0.0,0.0,Exchange of Lysyl-Arginyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10616,0.0,0.0,Exchange of Lysyl-Cysteinyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10618,0.0,0.0,Exchange of Lysyl-Glutamyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10619,0.0,0.0,Exchange of Lysyl-Lysyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10620,0.0,0.0,Exchange of Lysyl-Phenylalanyl-Isoleucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10621,0.0,0.0,Exchange of Lysyl-Tryptophanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10622,0.0,0.0,Exchange of Lysyl-Tyrosyl-Isoleucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10586,0.0,0.0,Exchange of Histidyl-Lysyl-Alanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10625,0.0,0.0,Exchange of Methionyl-Arginyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10626,0.0,0.0,Exchange of Methionyl-Asparaginyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10627,0.0,0.0,Exchange of Methionyl-Glutaminyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10628,0.0,0.0,Exchange of Methionyl-Glycyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10629,0.0,0.0,Exchange of Methionyl-Histidyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10631,0.0,0.0,Exchange of Methionyl-Phenylalanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10632,0.0,0.0,Exchange of Methionyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10633,0.0,0.0,Exchange of Phenylalanyl-Asparaginyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10634,0.0,0.0,Exchange of Phenylalanyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10635,0.0,0.0,Exchange of Phenylalanyl-Glutaminyl-Phenylalanine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10636,0.0,0.0,Exchange of Phenylalanyl-Leucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10624,0.0,0.0,Exchange of Lysyl-Valyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10587,0.0,0.0,Exchange of Histidyl-Lysyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10588,0.0,0.0,Exchange of Histidyl-Lysyl-Isoleucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10589,0.0,0.0,Exchange of Histidyl-Lysyl-Threonine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10590,0.0,0.0,Exchange of Histidyl-Lysyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10591,0.0,0.0,Exchange of Histidyl-Methionine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10592,0.0,0.0,Exchange of Histidyl-Methionyl-Glutamine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10593,0.0,0.0,Exchange of Histidyl-Phenylalanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10594,0.0,0.0,Exchange of Histidyl-Prolyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10595,0.0,0.0,Exchange of Histidyl-Tryptophanyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10596,0.0,0.0,Exchange of Isoleucyl-Arginyl-Isoleucine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10611,0.0,0.0,Exchange of Leucyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10598,0.0,0.0,Exchange of Isolecyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10599,0.0,0.0,Exchange of Isolecyl-Glutaminyl-Glutamate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10600,0.0,0.0,Exchange of Isolecyl-Glycyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10601,0.0,0.0,Exchange of Isolecyl-Prolyl-Lysine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10603,0.0,0.0,Exchange of Isolecyl-Tryptophanyl-Tyrosine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10604,0.0,0.0,Exchange of Leucyl-Alanyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10605,0.0,0.0,Exchange of Leucyl-Asparaginyl-Aspartate,Exchange/demand reactions,0.0,0.0,1e-09
MAR10607,0.0,0.0,Exchange of Leucyl-Leucyl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10608,0.0,0.0,Exchange of Leucyl-Proline,Exchange/demand reactions,0.0,0.0,1e-09
MAR10609,0.0,0.0,Exchange of Leucyl-Prolyl-Arginine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10610,0.0,0.0,Exchange of Leucyl-Seryl-Tryptophan,Exchange/demand reactions,0.0,0.0,1e-09
MAR10597,0.0,0.0,Exchange of Isoleucyl-Asparaginyl-Histidine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10862,0.0,0.0,"Transport of LysPheIle, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10863,0.0,0.0,"Transport of LysTrpArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10864,0.0,0.0,"Transport of LysTyrIle, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10866,0.0,0.0,"Transport of LysValTrp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10867,0.0,0.0,"Transport of MetArgLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10868,0.0,0.0,"Transport of MetAsnTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10869,0.0,0.0,"Transport of MetGlnTyr, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10870,0.0,0.0,"Transport of MetGlyArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10871,0.0,0.0,"Transport of MetHisLys, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10873,0.0,0.0,"Transport of MetPheArg, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10737,0.0,0.0,Exchange of Valyl-Valine,Exchange/demand reactions,0.0,0.0,1e-09
MAR10875,0.0,0.0,"Transport of PheAsnMet, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10876,0.0,0.0,"Transport of PheAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10877,0.0,0.0,"Transport of PheGlnPhe, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10878,0.0,0.0,"Transport of PheLeu, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10879,0.0,0.0,"Transport of PheLeuAsp, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10880,0.0,0.0,"Transport of PheLeuHis, Extracellular",Transport reactions,0.0,0.0,1e-09
MAR10881,0.0,0.0,"Transport of PheLysAla, Extracellular",Transport reactions,0.0,0.0,1e-09
