reaction_id,reaction_name,subsystem,baseline_flux_rich,baseline_biomass_rich,ko_status,biomass_KO_rich,rel_biomass,drop_in_biomass,essential,is_essential_rich,biomass_KO_TME,is_essential_TME,baseline_biomass_TME,baseline_flux_TME,essentiality_class
MAR10492,Exchange of retinal,Exchange/demand reactions,-0.0003567320263776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0003567320263776,non_essential
MAR10488,"Transport of 6,7-Dihydrobiopterin",Transport reactions,-4.759185966755585e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.759185966755585e-05,non_essential
MAR10485,"Transport of Leucylleucine, Reversible",Transport reactions,-3.685273982982263,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-3.07579245677974,non_essential
MAR10349,"Exchange of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",Exchange/demand reactions,-0.0041025173752038,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0037457030809894,non_essential
MAR10483,Transport of Retinal,Transport reactions,-0.0003567320263776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0003567320263776,non_essential
MAR10441,Exchange of 3-phosphoserine,Exchange/demand reactions,-0.001389532859255,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.001389532859255,non_essential
MAR10499,Exchange of Alanyl-Asparaginyl-Leucine,Exchange/demand reactions,-0.2307589603517715,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.2307589603517715,non_essential
MAR09927,"Transport of Creatine Phosphate, Extracellular (Assumed Diffusion)",Transport reactions,-3.626381442619265,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.180106984358666,non_essential
MAR01922,Exchange of DHAP,Exchange/demand reactions,3.610538779288166,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,5.114500123820422,non_essential
MAR01921,Exchange of glycerone,Exchange/demand reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448776,non_essential
MAR01871,"Exchange of 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",Exchange/demand reactions,0.001,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR01822,Vitamin D3 Transport from Mitochondria,Transport reactions,-7.11808683723444e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-7.11808683723444e-05,non_essential
MAR01820,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",Steroid metabolism,-2.37269561241148e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.3726956124114797e-05,non_essential
MAR10195,Exchange of provitamin D3,Exchange/demand reactions,6.115056082107237,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.357656011639731,non_essential
MAR09837,Transport of UDP-Glucuronate,Transport reactions,0.0003572148423453,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003572148423453,non_essential
MAR09830,Transport of D-Glucuronate,Transport reactions,-0.0551424654107668,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0283221034519874,non_essential
MAR09825,Transport of Dihydroxyacetone Phosphate,Transport reactions,2.5252474761606103,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,1.0212861316283548,non_essential
MAR09112,Transport of Phosphoenolpyruvate,Transport reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR09029,Exchange of N-carbamoyl-L-aspartate,Exchange/demand reactions,-0.0023899965179186,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0023899965179186,non_essential
MAR09026,Exchange of SAH,Exchange/demand reactions,-3.6263814426192647,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-4.180106984358666,non_essential
MAR01923,Exchange of dTMP,Exchange/demand reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448776,non_essential
MAR01799,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,0.0150999048306519,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.008485185811982,non_essential
MAR10192,Exchange of dihydrothymine,Exchange/demand reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.149561827718739,False,1.14956182771874,6.135786255448776,non_essential
MAR05456,Succ->C4Dcc,Fatty acid oxidation,-0.849419522814314,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.3981553401098355,non_essential
MAR10189,Exchange of 3-ureidoisobutyrate,Exchange/demand reactions,0.0009999999999999,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0009999999999999,non_essential
MAR10152,"Transport of 6-Oxo-Prostaglandin F1Alpha, Lactate Antiport",Transport reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448776,non_essential
MAR09989,"Transport of Cholesta-5, 7-Dien-3Beta-Ol, Diffusion",Transport reactions,6.115056082107236,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.357656011639731,non_essential
MAR09985,"Transport of 5-Amino-4-Oxopentanoate, Proton Symport",Transport reactions,0.001,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR09934,Formation of 15-Keto-Prostaglandin F2A,Eicosanoid metabolism,-6.135786255448775,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-6.135786255448775,non_essential
MAR09977,"Transport of 3-Ureidoisobutyrate, Diffusion",Transport reactions,0.001,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR10256,Exchange of lathosterol,Exchange/demand reactions,-6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-2.3738102140190573,non_essential
MAR09858,Exchange of PEP,Exchange/demand reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR09959,"Transport of Linoleyl Carnitine, Sodium Symport",Transport reactions,0.0704599020741308,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0240689423368213,non_essential
MAR09958,Formation of Glycerol-3-Phosphate,Transport reactions,0.0076539205963707,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0076539205963707,non_essential
MAR09947,"Hydrolysis of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",Cholesterol metabolism,0.0414674542753924,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0170948581085478,non_essential
MAR09944,"Hydrolysis of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",Cholesterol metabolism,0.0041025173752038,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0037457030809894,non_essential
MAR09942,"Hydrolysis of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Cholesterol metabolism,0.0045443409971909,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0024533894994687,non_essential
MAR09982,"Transport of 5, 6-Dihydrothymine, Diffusion",Transport reactions,6.135786255448776,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.135786255448776,non_essential
MAR02393,,Omega-6 fatty acid metabolism,0.0006337221961696,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005745976155221,non_essential
MAR00290,(13Z)-eicosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00294,(11Z)-eicosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00302,"(8Z,11Z)-eicosadienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002567397655311,non_essential
MAR02780,Acetyl-CoA:carnitine O-acetyltransferase,Carnitine shuttle (endoplasmic reticular),0.0087262663561214,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0158003421754454,non_essential
MAR02801,,Carnitine shuttle (endoplasmic reticular),-0.0387530880758665,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0002826793355085,non_essential
MAR02803,palmitoyl-CoA:L-carnitine O-palmitoyltransferase,Carnitine shuttle (endoplasmic reticular),0.0387530880758665,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02861,,Carnitine shuttle (endoplasmic reticular),0.0186580242269543,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0021447705939827,non_essential
MAR02862,,Carnitine shuttle (endoplasmic reticular),-0.0186580242269543,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0021447705939827,non_essential
MAR00332,Tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00338,(15Z)-tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00342,Hexacosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0011385982068167,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005394191010397,non_essential
MAR00260,Cis-vaccenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0355811939630245,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0176674584692864,non_essential
MAR04949,,Transport reactions,-0.643704693769773,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,1.6966658860621249,non_essential
MAR00272,(7Z)-octadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00276,"(6Z,9Z)-octadecadienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00284,Eicosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00374,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00382,"(11Z,14Z,17Z)-eicosatrienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00386,"13,16,19-docosatrienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00306,"(5Z,8Z,11Z)-eicosatrienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00310,Heneicosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0006360067030052,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003431632950372,non_essential
MAR00320,(13Z)-docosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002308001955537,non_essential
MAR00324,(11Z)-docosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00328,Tricosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0006360067030052,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00418,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00422,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00426,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0060420636785494,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0032600513028537,non_essential
MAR00346,Hexacosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00268,(9E)-octadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR03980,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,ROS detoxification,3.5314849263583934,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.2300432965074239,non_essential
MAR02264,,Fatty acid elongation (odd-chain),0.0011385982068167,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005653586710171,non_essential
MAR02265,,Fatty acid elongation (odd-chain),0.0011385982068167,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005653586710171,non_essential
MAR02266,,Fatty acid elongation (odd-chain),0.0011385982068167,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005653586710171,non_essential
MAR00390,"10,13,16,19-docosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00394,"12,15,18,21-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00398,Linoleoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.2020920436826374,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.111263789537913,non_essential
MAR00410,Arachidonyl-CoA hydrolase,Acyl-CoA hydrolysis,0.1888649775557344,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.090078822188129,non_essential
MAR00414,"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0409251123526429,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0204387070549138,non_essential
MAR02484,,Omega-3 fatty acid metabolism,0.0163673492229913,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0098937767428004,non_essential
MAR02259,,Fatty acid elongation (odd-chain),0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02260,,Fatty acid elongation (odd-chain),0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02380,,Omega-6 fatty acid metabolism,0.0347272453079119,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0151680747136089,non_essential
MAR02262,,Fatty acid elongation (odd-chain),0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02263,,Fatty acid elongation (odd-chain),0.0011385982068167,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005653586710171,non_essential
MAR01085,,Leukotriene metabolism,0.002,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR04796,leukotriene-C4 hydrolase,Leukotriene metabolism,0.002,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.001,non_essential
MAR00193,Tridecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02267,,Fatty acid elongation (odd-chain),0.0010718906072199,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005048747114885,non_essential
MAR02268,,Fatty acid elongation (odd-chain),0.0010718906072199,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005048747114885,non_essential
MAR02269,,Fatty acid elongation (odd-chain),0.0010718906072199,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005048747114885,non_essential
MAR02270,,Fatty acid elongation (odd-chain),0.0010718906072199,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0005048747114885,non_essential
MAR00242,(10Z)-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00246,9-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR00256,(13Z)-octadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02261,,Fatty acid elongation (odd-chain),0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR02716,,Carnitine shuttle (mitochondrial),0.0150999048306519,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0021447705939827,non_essential
MAR02724,,Carnitine shuttle (mitochondrial),-0.0150999048306519,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.008485185811982,non_essential
MAR03056,,Beta oxidation of odd-chain fatty acids (peroxisomal),0.0010051830076231,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0004789351415111,non_essential
MAR03570,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03571,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03572,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03573,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03574,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,4.263625483025487e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.263625483025217e-05,non_essential
MAR00350,Linolenoyl-CoA hydrolase,Acyl-CoA hydrolysis,0.0119552811715762,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0058843869057254,non_essential
MAR02897,,Carnitine shuttle (endoplasmic reticular),0.0395662876868832,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0184770630916592,non_essential
MAR00669,"1,2-diacyl-sn-glycerol acylhydrolase",Acylglycerides metabolism,0.0155875525766619,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0155875525766619,non_essential
MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase",Acylglycerides metabolism,4.759185966755584e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,4.759185966755584e-05,non_essential
MAR00680,1-acylglycerol acylhydrolase,Acylglycerides metabolism,0.0155875525766619,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0128667236603441,non_essential
MAR01557,"lathosterol,ferrocytochrome b5:oxygen oxidoreductase 5,6-dehydrogenating",Cholesterol biosynthesis 2,6.135786255448815,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.3738102140190573,non_essential
MAR03105,acetyl-CoA:acetyl-CoA C-acetyltransferase,Cholesterol metabolism,-3.0635299945463275,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-3.068430415845471,non_essential
MAR03543,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03544,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR00362,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0177771183911827,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0096062916605673,non_essential
MAR00370,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0002826793355085,non_essential
MAR03538,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03539,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03540,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,6.750740348123688e-05,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,6.75074034812326e-05,non_essential
MAR03541,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR03542,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,2.030297849059756e-06,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,2.0302978490596277e-06,non_essential
MAR02640,palmitoyl-CoA:L-carnitine O-palmitoyltransferase,Carnitine shuttle (mitochondrial),-0.3384038619471464,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0154766936190949,non_essential
MAR02658,,Carnitine shuttle (mitochondrial),0.1817079897190338,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.1091848933401903,non_essential
MAR00434,"(13Z,16Z)-docosadienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR00438,"10,13,16-docosatrienoyl-CoA hydrolase",Acyl-CoA hydrolysis,0.0005692991034083,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,0.0003086189054859,non_essential
MAR02594,,Carnitine shuttle (cytosolic),-0.109357124522399,1.14956182771874,optimal,1.14956182771874,1.0,0.0,False,False,1.14956182771874,False,1.14956182771874,-0.0036602626183544,non_essential
